timestamp,open,high,low,close,volume
2023-06-11 22:00:00,26034.00,26059.30,25971.70,25978.50,5185.971
2023-06-11 22:30:00,25978.40,25992.40,25726.20,25883.80,23112.991
2023-06-11 23:00:00,25883.80,25921.30,25813.70,25839.50,6601.552
2023-06-11 23:30:00,25839.50,25928.10,25806.00,25909.90,5166.817
2023-06-12 00:00:00,25910.00,25947.90,25855.00,25885.90,5445.145
2023-06-12 00:30:00,25885.90,26025.10,25844.30,25955.30,10305.541
2023-06-12 01:00:00,25955.30,25991.40,25917.50,25938.00,5943.624
2023-06-12 01:30:00,25937.90,25954.80,25880.40,25925.10,4402.965
2023-06-12 02:00:00,25925.10,25951.00,25600.00,25722.50,18536.774
2023-06-12 02:30:00,25722.60,25816.00,25631.10,25762.40,13505.370
2023-06-12 03:00:00,25762.50,25825.00,25743.10,25815.80,5383.067
2023-06-12 03:30:00,25815.80,25838.80,25765.20,25779.60,3573.292
2023-06-12 04:00:00,25779.60,25810.30,25742.90,25793.40,4801.715
2023-06-12 04:30:00,25793.30,25810.00,25760.70,25804.70,3664.305
2023-06-12 05:00:00,25804.80,25809.70,25776.70,25799.20,2144.251
2023-06-12 05:30:00,25799.20,25811.50,25745.50,25757.50,2624.907
2023-06-12 06:00:00,25757.50,25876.80,25729.90,25855.00,5829.047
2023-06-12 06:30:00,25855.10,25896.00,25811.20,25832.10,4518.108
2023-06-12 07:00:00,25832.20,25851.90,25810.80,25810.90,2871.063
2023-06-12 07:30:00,25810.90,25822.40,25761.30,25793.30,3907.606
2023-06-12 08:00:00,25793.20,25945.00,25768.80,25901.60,7513.240
2023-06-12 08:30:00,25901.60,25937.70,25867.00,25927.10,5873.222
2023-06-12 09:00:00,25927.00,26097.70,25904.00,26014.20,18427.101
2023-06-12 09:30:00,26014.20,26028.60,25950.00,25952.00,7660.963
2023-06-12 10:00:00,25951.90,26050.00,25930.30,26014.80,8283.260
2023-06-12 10:30:00,26014.90,26027.90,25948.60,25950.90,4581.192
2023-06-12 11:00:00,25950.90,25963.60,25923.50,25937.90,3872.218
2023-06-12 11:30:00,25937.90,26018.10,25923.90,25975.70,4354.474
2023-06-12 12:00:00,25975.70,25983.20,25882.70,25903.60,5927.255
2023-06-12 12:30:00,25903.60,25930.00,25887.50,25920.10,3273.091
2023-06-12 13:00:00,25920.10,25921.20,25814.20,25868.00,7396.767
2023-06-12 13:30:00,25868.10,25873.80,25773.10,25790.50,9674.820
2023-06-12 14:00:00,25790.50,25866.90,25722.00,25820.50,11903.480
2023-06-12 14:30:00,25820.50,25839.40,25729.00,25837.40,5906.972
2023-06-12 15:00:00,25837.40,25838.90,25753.60,25793.60,6656.268
2023-06-12 15:30:00,25793.70,25856.40,25789.20,25809.30,4544.086
2023-06-12 16:00:00,25809.30,25893.00,25774.40,25880.10,6621.809
2023-06-12 16:30:00,25880.20,25894.00,25804.20,25814.10,4916.542
2023-06-12 17:00:00,25814.00,25825.00,25640.00,25750.10,12505.332
2023-06-12 17:30:00,25750.00,25962.50,25730.00,25797.50,21040.677
2023-06-12 18:00:00,25797.40,25818.10,25741.70,25789.30,5522.540
2023-06-12 18:30:00,25789.30,25856.20,25781.40,25838.00,3357.175
2023-06-12 19:00:00,25838.00,25842.80,25750.10,25780.10,3788.412
2023-06-12 19:30:00,25780.20,25840.80,25752.20,25816.80,2656.363
2023-06-12 20:00:00,25816.70,25874.00,25795.10,25869.60,3330.584
2023-06-12 20:30:00,25869.60,25886.00,25835.20,25886.00,2708.945
2023-06-12 21:00:00,25886.00,25933.30,25867.90,25877.20,4894.429
2023-06-12 21:30:00,25877.20,25921.40,25869.60,25918.60,2215.931
2023-06-12 22:00:00,25918.70,25961.00,25878.00,25891.30,4808.543
2023-06-12 22:30:00,25891.30,25932.40,25880.30,25921.40,2347.747
2023-06-12 23:00:00,25921.40,25927.80,25880.30,25904.90,2227.790
2023-06-12 23:30:00,25904.90,25926.80,25852.90,25894.80,2652.460
2023-06-13 00:00:00,25894.80,26026.00,25877.70,25962.30,9181.243
2023-06-13 00:30:00,25962.20,25976.30,25807.40,25858.40,9250.536
2023-06-13 01:00:00,25858.40,25997.50,25806.00,25993.30,6660.660
2023-06-13 01:30:00,25993.20,26049.50,25914.50,25955.70,9584.872
2023-06-13 02:00:00,25955.70,25995.00,25927.60,25978.20,3712.908
2023-06-13 02:30:00,25978.10,26155.50,25975.30,26115.40,18121.724
2023-06-13 03:00:00,26115.40,26134.00,26052.00,26111.90,8616.030
2023-06-13 03:30:00,26112.00,26121.60,26030.40,26054.60,5263.059
2023-06-13 04:00:00,26054.70,26062.10,25965.00,25984.90,6811.195
2023-06-13 04:30:00,25985.00,26047.10,25963.70,26042.90,4073.203
2023-06-13 05:00:00,26042.90,26109.50,26026.60,26040.00,6077.073
2023-06-13 05:30:00,26040.00,26093.50,26016.80,26065.80,3498.350
2023-06-13 06:00:00,26065.80,26125.00,26065.00,26102.00,3485.836
2023-06-13 06:30:00,26102.00,26107.90,26041.20,26068.30,3864.036
2023-06-13 07:00:00,26068.20,26096.80,26066.60,26081.50,2627.501
2023-06-13 07:30:00,26081.60,26103.50,26055.50,26060.20,3658.006
2023-06-13 08:00:00,26060.30,26121.70,26044.90,26112.20,5053.513
2023-06-13 08:30:00,26112.20,26284.70,26100.20,26167.80,22824.016
2023-06-13 09:00:00,26167.70,26197.30,26105.50,26135.00,8332.824
2023-06-13 09:30:00,26134.90,26147.40,26090.50,26138.10,5328.371
2023-06-13 10:00:00,26138.10,26147.80,26098.20,26138.20,3447.137
2023-06-13 10:30:00,26138.30,26160.90,26124.60,26144.50,3298.748
2023-06-13 11:00:00,26144.40,26199.00,26110.00,26145.90,8496.917
2023-06-13 11:30:00,26145.90,26200.00,26076.50,26178.10,10417.071
2023-06-13 12:00:00,26178.10,26250.00,26160.00,26232.40,16379.072
2023-06-13 12:30:00,26232.40,26430.50,25888.00,26070.60,72544.556
2023-06-13 13:00:00,26070.60,26129.80,25989.60,26112.50,16816.566
2023-06-13 13:30:00,26112.60,26136.80,26023.10,26025.40,10416.436
2023-06-13 14:00:00,26025.30,26043.90,25900.00,25994.60,17571.724
2023-06-13 14:30:00,25994.60,25999.50,25911.20,25975.70,7910.340
2023-06-13 15:00:00,25975.70,25975.90,25741.60,25756.80,26733.099
2023-06-13 15:30:00,25756.80,25831.80,25708.00,25750.90,16640.803
2023-06-13 16:00:00,25750.90,25834.40,25727.00,25808.10,9945.981
2023-06-13 16:30:00,25808.00,25880.00,25790.00,25850.90,7498.080
2023-06-13 17:00:00,25850.80,25887.60,25817.00,25828.80,4893.061
2023-06-13 17:30:00,25828.70,25851.00,25768.10,25812.10,5050.919
2023-06-13 18:00:00,25812.10,25973.00,25788.70,25885.10,12201.193
2023-06-13 18:30:00,25885.10,25900.00,25832.10,25875.20,3854.877
2023-06-13 19:00:00,25875.10,25921.10,25855.40,25860.70,3352.086
2023-06-13 19:30:00,25860.70,25895.10,25855.60,25891.20,2424.264
2023-06-13 20:00:00,25891.20,25891.20,25832.40,25843.30,3189.921
2023-06-13 20:30:00,25843.20,25949.70,25808.10,25835.90,8661.883
2023-06-13 21:00:00,25835.80,25856.80,25807.00,25840.80,2631.300
2023-06-13 21:30:00,25840.70,25872.90,25802.00,25833.20,2682.163
2023-06-13 22:00:00,25833.30,25851.10,25790.60,25799.20,2552.011
2023-06-13 22:30:00,25799.10,25845.40,25795.20,25829.00,2050.300
2023-06-13 23:00:00,25829.10,25879.50,25827.90,25858.70,2880.875
2023-06-13 23:30:00,25858.70,25924.60,25848.30,25918.00,3970.415
2023-06-14 00:00:00,25918.00,25969.60,25897.60,25933.20,6403.806
2023-06-14 00:30:00,25933.30,26021.50,25931.10,25978.20,6462.030
2023-06-14 01:00:00,25978.10,26008.00,25944.20,25959.10,3643.987
2023-06-14 01:30:00,25959.00,26041.80,25942.80,26034.90,5193.610
2023-06-14 02:00:00,26034.90,26045.80,26000.00,26017.20,3231.397
2023-06-14 02:30:00,26017.20,26034.90,26003.00,26015.00,1929.063
2023-06-14 03:00:00,26015.00,26022.60,25958.90,25978.10,3652.501
2023-06-14 03:30:00,25978.10,25984.60,25952.80,25970.70,2752.634
2023-06-14 04:00:00,25970.70,25993.30,25953.60,25984.30,2852.331
2023-06-14 04:30:00,25984.30,25996.40,25952.10,25965.50,2002.734
2023-06-14 05:00:00,25965.50,25975.30,25950.00,25951.90,1473.772
2023-06-14 05:30:00,25951.90,25953.20,25820.00,25833.20,10076.939
2023-06-14 06:00:00,25833.20,25880.70,25825.10,25873.70,3593.908
2023-06-14 06:30:00,25873.70,25916.50,25865.20,25879.10,3026.731
2023-06-14 07:00:00,25879.10,25911.10,25863.60,25865.80,4148.770
2023-06-14 07:30:00,25865.80,25888.40,25860.00,25884.10,2941.191
2023-06-14 08:00:00,25884.10,25910.00,25872.50,25908.60,2720.978
2023-06-14 08:30:00,25908.60,25937.50,25897.80,25916.30,4075.353
2023-06-14 09:00:00,25916.30,25920.00,25898.00,25920.00,1973.270
2023-06-14 09:30:00,25920.00,25983.10,25917.60,25972.10,6113.636
2023-06-14 10:00:00,25972.10,25977.30,25937.50,25959.00,3195.809
2023-06-14 10:30:00,25959.00,25963.90,25921.50,25945.10,2664.286
2023-06-14 11:00:00,25945.20,25973.90,25935.50,25969.90,2284.636
2023-06-14 11:30:00,25970.00,26022.00,25937.90,25967.20,5932.745
2023-06-14 12:00:00,25967.30,26019.80,25947.40,26000.20,4163.310
2023-06-14 12:30:00,26000.20,26077.00,25951.10,26006.80,9430.286
2023-06-14 13:00:00,26006.90,26017.90,25958.10,25979.80,4728.602
2023-06-14 13:30:00,25979.80,25995.90,25915.60,25981.50,8079.907
2023-06-14 14:00:00,25981.50,26013.00,25956.30,25971.70,4516.638
2023-06-14 14:30:00,25971.80,26022.20,25956.80,25990.20,3612.544
2023-06-14 15:00:00,25990.20,26013.50,25953.60,25968.50,2944.632
2023-06-14 15:30:00,25968.40,25980.60,25932.90,25976.40,4104.864
2023-06-14 16:00:00,25976.40,26007.00,25952.90,25971.10,2995.085
2023-06-14 16:30:00,25971.10,25994.50,25950.00,25955.80,2272.499
2023-06-14 17:00:00,25955.90,25988.60,25870.00,25934.10,9010.675
2023-06-14 17:30:00,25934.20,26040.00,25912.20,26017.90,10075.852
2023-06-14 18:00:00,26018.00,26099.30,25750.00,25871.90,44089.674
2023-06-14 18:30:00,25871.90,25998.00,25846.60,25905.10,19178.199
2023-06-14 19:00:00,25905.00,25970.40,25820.10,25890.00,10694.568
2023-06-14 19:30:00,25890.00,25915.00,25841.00,25860.50,6687.145
2023-06-14 20:00:00,25860.50,25872.90,25360.00,25527.00,51243.271
2023-06-14 20:30:00,25526.90,25528.70,24796.80,24920.10,94236.487
2023-06-14 21:00:00,24920.10,25179.10,24800.00,25069.70,34893.436
2023-06-14 21:30:00,25069.70,25141.10,25017.20,25104.80,9645.338
2023-06-14 22:00:00,25104.80,25106.10,25034.90,25049.50,7659.295
2023-06-14 22:30:00,25049.50,25065.00,24930.00,25020.00,13899.428
2023-06-14 23:00:00,25020.10,25092.90,24954.10,25063.80,9067.502
2023-06-14 23:30:00,25063.80,25128.00,25051.60,25115.90,5106.248
2023-06-15 00:00:00,25115.90,25137.00,25071.00,25123.10,6500.019
2023-06-15 00:30:00,25123.20,25198.80,25116.00,25193.50,7516.904
2023-06-15 01:00:00,25193.50,25195.20,25083.80,25106.00,6831.308
2023-06-15 01:30:00,25106.10,25123.90,25015.20,25053.70,8113.424
2023-06-15 02:00:00,25053.70,25124.70,25038.80,25103.00,4753.829
2023-06-15 02:30:00,25103.00,25106.20,25066.10,25071.80,2648.056
2023-06-15 03:00:00,25071.70,25077.80,25040.00,25050.10,2974.792
2023-06-15 03:30:00,25050.10,25085.70,25050.00,25054.80,2421.056
2023-06-15 04:00:00,25054.80,25054.80,24970.90,24996.90,7663.587
2023-06-15 04:30:00,24996.90,25054.80,24964.00,25015.90,4760.790
2023-06-15 05:00:00,25015.90,25044.50,24950.00,25028.90,7484.586
2023-06-15 05:30:00,25028.80,25040.10,24915.90,25019.00,9237.582
2023-06-15 06:00:00,25019.10,25063.40,24948.00,24993.60,8637.896
2023-06-15 06:30:00,24993.60,24993.70,24889.50,24917.50,10182.339
2023-06-15 07:00:00,24917.40,24990.00,24856.00,24941.00,14456.477
2023-06-15 07:30:00,24941.00,24996.40,24933.00,24974.60,4851.199
2023-06-15 08:00:00,24974.60,25026.00,24950.00,25025.10,5646.637
2023-06-15 08:30:00,25025.10,25036.90,24941.70,24958.10,7300.471
2023-06-15 09:00:00,24958.10,24996.20,24915.10,24936.60,6274.527
2023-06-15 09:30:00,24936.60,24970.20,24890.10,24936.00,7025.567
2023-06-15 10:00:00,24936.00,24967.70,24926.20,24946.80,3440.956
2023-06-15 10:30:00,24946.70,24949.20,24857.50,24911.50,9411.928
2023-06-15 11:00:00,24911.60,24947.60,24777.00,24903.10,16444.609
2023-06-15 11:30:00,24903.00,25042.50,24903.00,25007.00,13092.093
2023-06-15 12:00:00,25007.00,25028.10,24923.80,24955.90,9020.319
2023-06-15 12:30:00,24955.90,24998.10,24910.90,24944.50,8007.551
2023-06-15 13:00:00,24944.40,25075.70,24925.80,25057.20,14804.687
2023-06-15 13:30:00,25057.20,25100.00,25036.00,25045.00,12609.890
2023-06-15 14:00:00,25044.90,25070.00,25005.00,25040.00,7202.480
2023-06-15 14:30:00,25039.90,25066.70,24977.00,25004.40,6250.135
2023-06-15 15:00:00,25004.40,25026.80,24972.50,24975.20,6151.707
2023-06-15 15:30:00,24975.20,25005.40,24940.10,24948.40,6243.954
2023-06-15 16:00:00,24948.40,24996.20,24918.20,24993.80,6281.579
2023-06-15 16:30:00,24993.80,25009.00,24946.10,24991.10,4226.335
2023-06-15 17:00:00,24991.10,25020.40,24954.20,25010.50,6559.446
2023-06-15 17:30:00,25010.50,25161.70,24976.00,25135.00,12344.258
2023-06-15 18:00:00,25135.00,25180.00,25081.10,25147.60,13437.587
2023-06-15 18:30:00,25147.70,25386.00,25147.60,25383.30,25944.034
2023-06-15 19:00:00,25383.40,25516.40,25334.40,25435.80,33403.484
2023-06-15 19:30:00,25435.90,25460.50,25370.00,25443.00,10659.231
2023-06-15 20:00:00,25443.10,25487.00,25215.00,25224.80,19341.409
2023-06-15 20:30:00,25224.80,25600.00,25205.00,25556.70,24145.354
2023-06-15 21:00:00,25556.70,25734.90,25500.00,25670.00,30382.024
2023-06-15 21:30:00,25670.10,25750.00,25552.60,25558.00,14597.098
2023-06-15 22:00:00,25558.00,25594.40,25533.60,25582.60,7025.190
2023-06-15 22:30:00,25582.60,25644.00,25545.20,25615.50,8316.110
2023-06-15 23:00:00,25615.60,25625.70,25555.00,25578.80,5284.603
2023-06-15 23:30:00,25578.90,25605.00,25545.00,25586.10,4062.278
2023-06-16 00:00:00,25586.00,25589.10,25420.10,25476.60,13049.966
2023-06-16 00:30:00,25476.70,25519.70,25436.80,25482.70,6171.210
2023-06-16 01:00:00,25482.70,25485.60,25438.50,25464.00,3614.333
2023-06-16 01:30:00,25464.00,25568.00,25462.30,25503.00,5793.205
2023-06-16 02:00:00,25503.10,25517.80,25470.30,25511.00,3781.225
2023-06-16 02:30:00,25510.90,25545.00,25479.60,25538.30,3090.719
2023-06-16 03:00:00,25538.30,25555.30,25515.70,25523.40,2629.978
2023-06-16 03:30:00,25523.50,25596.00,25520.40,25545.70,4919.269
2023-06-16 04:00:00,25545.70,25620.00,25540.00,25554.20,6350.610
2023-06-16 04:30:00,25554.20,25561.40,25508.80,25515.00,4362.030
2023-06-16 05:00:00,25515.00,25525.90,25470.00,25479.80,6198.840
2023-06-16 05:30:00,25479.90,25566.40,25461.00,25541.20,5520.667
2023-06-16 06:00:00,25541.20,25592.70,25523.30,25569.30,4878.533
2023-06-16 06:30:00,25569.30,25616.00,25552.00,25564.40,4778.807
2023-06-16 07:00:00,25564.40,25611.30,25561.20,25569.00,4072.142
2023-06-16 07:30:00,25569.10,25575.20,25522.80,25526.10,4296.865
2023-06-16 08:00:00,25526.10,25609.30,25526.00,25592.50,5085.283
2023-06-16 08:30:00,25592.60,25610.00,25528.80,25534.00,4018.463
2023-06-16 09:00:00,25534.10,25610.00,25531.20,25583.90,5364.153
2023-06-16 09:30:00,25583.80,25601.40,25579.10,25581.60,2421.665
2023-06-16 10:00:00,25581.60,25594.90,25542.00,25568.10,3908.162
2023-06-16 10:30:00,25568.20,25571.60,25546.00,25553.00,2522.720
2023-06-16 11:00:00,25553.00,25559.30,25475.00,25493.90,8648.480
2023-06-16 11:30:00,25493.90,25519.80,25453.00,25462.80,11231.216
2023-06-16 12:00:00,25462.90,25535.20,25457.40,25507.60,6506.493
2023-06-16 12:30:00,25507.50,25580.00,25501.00,25555.30,6720.262
2023-06-16 13:00:00,25555.40,25622.70,25554.70,25598.00,6644.705
2023-06-16 13:30:00,25597.90,25607.70,25473.00,25482.40,11008.595
2023-06-16 14:00:00,25482.40,25526.80,25464.20,25498.60,6635.965
